1.1809272877007768,6.29403381873797e-15,-0.1560662462863745,3.415663139863518,3.16406632090029,1211.59913080726
1.180896143171593,0.0015763568349817,-0.15587067860129794,3.415510589370218,3.16410950450225,1211.99681467995
1.1808669133694352,0.00570045916438095,-0.1560446264564569,3.4152653472134435,3.16397913902129,1209.24432558947
1.1808369133683856,0.00795095760800491,-0.15622217474643627,3.4150142263335077,3.16384432493592,1206.43336175687
1.1808069133707542,0.00968822106696696,-0.15639874026245804,3.4147636876208183,3.16370995695032,1203.63645817604
1.1807769133716763,0.0111547287370844,-0.15657433599907475,3.4145137223418733,3.16357602935314,1200.85344372149
1.1807469133702502,0.0124465970925561,-0.15674897470733967,3.414264321960859,3.16344253655121,1198.08415062784
1.180716913360195,0.0136136709783784,-0.1569226688116478,3.4140154781384173,3.1633094730769,1195.32841640702
1.18068691337731,0.0146857658613681,-0.1570954307776748,3.4137671828816725,3.1631768335789,1192.58607722545
1.1806569133842404,0.0156824032973444,-0.15726727227139675,3.4135194279720515,3.16304461282097,1189.8569773046
1.18062691337156,0.0166171938116117,-0.15743820491623778,3.4132722056469005,3.16291280567444,1187.14096272422
1.1805969133774818,0.0175000771209316,-0.15760824042625504,3.413025508397755,3.16278140712378,1184.43787759062
1.1805669133736003,0.0183385760453169,-0.1577773897982523,3.4127793286233175,3.16265041225308,1181.74758455584
1.1805369139232353,0.0191385335,-0.15794566095456597,3.4125336635292403,3.16251981848625,1179.06998259393
1.1802369133653778,0.0257374964,-0.15958253607471723,3.410103514125461,3.16123480222887,1152.95879489284
1.1799369133884623,0.0308608267982283,-0.1611424655292426,3.407717329731523,3.1599850347947,1127.97163617977
1.1796369134005202,0.0351686494388883,-0.1626334402440453,3.405369771784741,3.15876700241771,1104.00181294756
1.1793369134132536,0.038939423715281,-0.16406214547162062,3.4030563762588084,3.15757776272746,1080.95945959379
1.1790369134188556,0.0423222597675039,-0.16543424356878145,3.400773361458343,3.15641482063517,1058.7679298915
1.1787369134277896,0.0454081739401453,-0.16675458070066418,3.3985174897088077,3.15527603830362,1037.36117494172
1.1784369134372785,0.0482575935714603,-0.16802734244329282,3.396285962793765,3.15415956717883,1016.68175502303
1.1781369134483812,0.0509130695792177,-0.16925617349157152,3.3940763420658886,3.15306379579904,996.679359050915
1.1778369134588358,0.0534059012819027,-0.17044427068223073,3.3918864861703506,3.15198730915373,977.309466580874
1.177536913469317,0.0557599006637357,-0.17159445649590366,3.3897145019855457,3.15092885659024,958.532627941277
1.1772369134800051,0.0579936762414114,-0.1727092376705335,3.387558705470946,3.14988732618087,940.3134693913
1.176936913490833,0.0601220921126617,-0.17379085255321802,3.385417590076451,3.1488617240124,922.620179706634
1.1766369135018784,0.0621572397161182,-0.17484130965746636,3.3832898010551453,3.1478511573155,905.424102797108
1.1763369135126485,0.064109107759837,-0.17586241941688985,3.3811741143058436,3.14685482055698,888.699154630056
1.1760369135238375,0.0659860575681304,-0.17685582048046877,3.3790694188808557,3.14587198392775,872.421613253827
1.1757369135348634,0.0677951688262947,-0.17782300169092669,3.3769747023649614,3.14490198369933,856.569762724613
1.1754369135467848,0.0695424964331054,-0.17876532058565492,3.3748890385860557,3.14394421412042,841.123659500953
1.1751369135576217,0.071233264905903,-0.17968401902027814,3.3728115772332017,3.14299812054524,826.064973134721
1.1748369135691823,0.0728720179260403,-0.1805802365385952,3.3707415350095458,3.14206319358692,811.3767348103
1.174536913580773,0.0744627350744341,-0.1814550217613835,3.368678188051679,3.14113896409299,797.043159740108
1.174236913592388,0.0760089241153664,-0.18230934222622716,3.3666208654325684,3.14022499883158,783.049756894246
1.1739369136041207,0.0775136948223334,-0.1831440928941862,3.3645689435201107,3.13932089674843,769.3828957367
